[[ob_order_id]],shipment_id,origin_ib,destination_ib,pick_up_date_time_ib,delivery_date_time_ib,origin_ob,destination_ob,origin_ob_geo,destination_ob_geo,pick_up_date_time_ob,delivery_date_time_ob,client_name,freight_rate,benefit,state,radius,equipment_type,status,cdty_cd,srvc_cd,carr,pull_tm,schd_drop,contact,weight,email,quantity,cube,total_time,incremental_time,incremental_distance,expense
,25673385,"HOUSTON, TX","FORT WORTH, TX",30.07.2020 09:00:01,30.07.2020 14:21:27,"FORT WORTH, TX","BROOKSHIRE, TX",32.746761;-97.319775,29.77889;-95.951265,30.07.2020 16:14:25,30.07.2020 20:44:33,LANDSTAR,$664,569,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 14:21:27,347-354-4647,30000,non,non,non,13:31:29,139,42,95
,25675946,"HOUSTON, TX","SAN ANTONIO, TX",30.07.2020 09:00:01,30.07.2020 12:38:05,"SAN ANTONIO, TX","FORNEY, TX",29.451246;-98.530923,32.741959;-96.446611,30.07.2020 14:16:52,30.07.2020 20:29:06,TANDEM L,$961,381,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 12:38:05,512-388-9433,45000,non,non,non,17:25:40,580,330,580
,25675948,"HOUSTON, TX","ALEXANDRIA, LA",30.07.2020 09:00:01,30.07.2020 13:15:56,"DALLAS, TX","TYLER, TX",32.787629;-96.79941,32.341919;-95.297183,30.07.2020 20:06:03,30.07.2020 21:56:49,FLS TRAN,$645,22,TX,200,VAN (VR),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:15:56,877-823-0036,40000,non,non,non,17:56:24,534,379,623
,25675959,"HOUSTON, TX","CORPUS CHRISTI, TX",30.07.2020 09:00:01,30.07.2020 13:34:13,"LAREDO, TX","SEALY, TX",27.537555;-99.480231,29.774012;-96.155017,30.07.2020 17:33:35,30.07.2020 22:41:33,INFINITE,$811,390,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:34:13,956-267-7569,42000,non,non,non,15:44:00,366,254,421
,25675960,"HOUSTON, TX","CORPUS CHRISTI, TX",30.07.2020 09:00:01,30.07.2020 13:34:13,"SAN ANTONIO, TX","ORANGE, TX",29.451246;-98.530923,30.054793;-93.903108,30.07.2020 18:01:22,30.07.2020 23:16:20,C H ROBI,$700,170,TX,75-200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:34:13,833-428-5247,,non,non,non,17:18:26,460,321,530
,25675961,"HOUSTON, TX","COMMERCE, TX",30.07.2020 09:00:01,30.07.2020 14:37:44,"LITTLE ELM, TX","DICKINSON, TX",33.177065;-96.909116,29.458147;-95.050441,30.07.2020 17:20:30,30.07.2020 23:11:03,LANDSTAR,$703,479,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 14:37:44,479-765-0500,44177,non,non,non,15:46:23,241,123,224
,25675965,"HOUSTON, TX","DALLAS, TX",30.07.2020 09:00:01,30.07.2020 13:32:27,"FORT WORTH, TX","BROOKSHIRE, TX",32.746761;-97.319775,29.77889;-95.951265,30.07.2020 15:41:35,30.07.2020 20:11:43,LANDSTAR,$664,512,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:32:27,347-354-4647,48000,non,non,non,12:58:39,204,72,152
,25675966,"HOUSTON, TX","CORPUS CHRISTI, TX",30.07.2020 09:00:01,30.07.2020 13:34:13,"CORPUS CHRISTI, TX","HUTCHINS, TX",27.737271;-97.429934,32.661711;-96.726832,30.07.2020 15:17:50,30.07.2020 22:36:36,SUPPLY C,$824,154,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 13:34:13,512-442-9959,,non,non,non,19:01:38,563,410,670
,25675969,"HOUSTON, TX","SHREVEPORT, LA",30.07.2020 09:00:01,30.07.2020 14:37:59,"MOUNT PLEASANT, TX","JERSEY VILLAGE, TX",33.161841;-94.973029,29.890544;-95.584744,30.07.2020 18:20:23,30.07.2020 23:29:29,PROPAK L,$500,281,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 14:37:59,615-647-6833,43000,non,non,non,16:04:40,259,114,219
,25675970,"HOUSTON, TX","AUSTIN, TX",30.07.2020 09:00:01,30.07.2020 11:54:57,"SAN ANTONIO, TX","FORNEY, TX",29.451246;-98.530923,32.741959;-96.446611,30.07.2020 15:14:40,30.07.2020 21:26:54,C H ROBI,$961,183,TX,200,VAN (V),ALL,DRY,#DAY CAB#,#HTN#,30.07.2020 09:00:01,30.07.2020 11:54:57,833-428-5247,45000,non,non,non,18:23:28,724,457,778
